0.06944444444444445, 0.0
0.07013888888888889, 0.05
0.07083333333333335, 0.1
0.07152777777777779, 0.15000000000000002
0.07222222222222223, 0.2
0.07291666666666667, 0.25
0.07361111111111113, 0.3
0.07430555555555556, 0.35
0.075, 0.39999999999999997
0.07569444444444445, 0.44999999999999996
0.0763888888888889, 0.49999999999999994
0.07708333333333334, 0.5499999999999999
0.07777777777777778, 0.6
0.07847222222222222, 0.65
0.07916666666666668, 0.7000000000000001
0.07986111111111112, 0.7500000000000001
0.08055555555555556, 0.8000000000000002
0.08125, 0.8500000000000002
0.08194444444444446, 0.9000000000000002
0.0826388888888889, 0.9500000000000003
