7.499999999999998, 0.0
7.199999999999998, 0.05
6.899999999999998, 0.1
6.599999999999999, 0.15000000000000002
6.299999999999999, 0.2
5.999999999999998, 0.25
5.699999999999998, 0.3
5.399999999999999, 0.35
5.099999999999999, 0.39999999999999997
4.799999999999999, 0.44999999999999996
4.499999999999999, 0.49999999999999994
4.199999999999999, 0.5499999999999999
3.899999999999999, 0.6
3.599999999999999, 0.65
3.299999999999999, 0.7000000000000001
2.9999999999999987, 0.7500000000000001
2.6999999999999984, 0.8000000000000002
2.399999999999998, 0.8500000000000002
2.099999999999998, 0.9000000000000002
1.7999999999999978, 0.9500000000000003
