Infinity, 0.0
32.39999999999999, 0.05
8.2, 0.1
3.688888888888888, 0.15000000000000002
2.0999999999999996, 0.2
1.36, 0.25
0.9555555555555557, 0.3
0.7102040816326533, 0.35
0.55, 0.39999999999999997
0.43950617283950627, 0.44999999999999996
0.36000000000000004, 0.49999999999999994
0.3008264462809918, 0.5499999999999999
0.25555555555555554, 0.6
0.22011834319526624, 0.65
0.19183673469387752, 0.7000000000000001
0.1688888888888888, 0.7500000000000001
0.14999999999999994, 0.8000000000000002
0.13425605536332175, 0.8500000000000002
0.1209876543209876, 0.9000000000000002
0.1096952908587257, 0.9500000000000003
0.09999999999999996, 1.0000000000000002
0.091609977324263, 1.0500000000000003
0.08429752066115699, 1.1000000000000003
0.07788279773156895, 1.1500000000000004
0.07222222222222217, 1.2000000000000004
0.06719999999999995, 1.2500000000000004
0.06272189349112423, 1.3000000000000005
0.05871056241426608, 1.3500000000000005
0.0551020408163265, 1.4000000000000006
0.05184304399524372, 1.4500000000000006
0.04888888888888885, 1.5000000000000007
0.046201873048907355, 1.5500000000000007
0.04374999999999997, 1.6000000000000008
0.041505968778696015, 1.6500000000000008
0.039446366782006886, 1.7000000000000008
0.03755102040816324, 1.7500000000000009
0.035802469135802435, 1.800000000000001
0.03418553688823956, 1.850000000000001
0.032686980609418256, 1.900000000000001
0.03129520052596973, 1.950000000000001
